movie_id,actor_name
The_Legend_of_Zorro,Rufus Sewell|Antonio Banderas|Nick Chinlund|Catherine Zeta-Jones
The_Legend_of_the_7_Golden_Vampires,Peter Cushing|John Forbes-Robertson (actor)|David Chiang|Robin Stewart|Julie Ege
The_Legend_of_the_Lone_Ranger,Klinton Spilsbury|John Bennett Perry|Michael Horse|Juanin Clay|Matt Clark (actor)|Christopher Lloyd|Jason Robards
The_Legend_of_the_North_Wind_(film),Rick Jones (voice actor)|Sonja Ball|A.J. Henderson|Daniel Brochu|Terrence Scammell (Canadian actor)
The_Legend_of_the_Titanic,Gregory Snegoff|Jane Alexander (British actress)
The_Lego_Batman_Movie,Ralph Fiennes|Rosario Dawson|Zach Galifianakis|Michael Cera|Will Arnett
The_Lego_Movie,NOT_FOUND
The_Lego_Ninjago_Movie,Fred Armisen|Abbi Jacobson|Olivia Munn|Jackie Chan|Kumail Nanjiani|Dave Franco|Michael Peña|Justin Theroux|Zach Woods
The_Leisure_Class,Brenda Strong|Ed Weeks|Bridget Regan|Bruce Davison
The_Leisure_Seeker,Helen Mirren|Donald Sutherland
The_Leopard_(1918_film),Béla Lugosi
The_Leopard_(1963_film),Alain Delon|Serge Reggiani|Burt Lancaster|Claudia Cardinale|Pierre Clementi|Terence Hill
The_Leopard_Man,Jean Brooks|Dennis O'Keefe|Margo (actress)
The_Lesson_(1987_film),NOT_FOUND
The_Lesson_(2014_Bulgarian_film),Ivan Barnev
The_Lesson_(2014_Latvian_film),NOT_FOUND
The_Letter_(1929_film),O. P. Heggie|Jeanne Eagels
The_Letter_(1940_film),Herbert Marshall|Bette Davis|James Stephenson
The_Letter_(1997_film),Park Shin-yang|Choi Jin-sil
The_Letter_(1999_film),Chiara Mastroianni
The_Letter_(2004_film),Anne Thongprasom
The_Letter_(2012_film),James Franco|Winona Ryder
The_Letters_(film),Juliet Stevenson|Max von Sydow|Rutger Hauer
The_Levelling,Ellie Kendrick
The_Levenger_Tapes,Johanna Braddy|Chris Mulkey|Lili Mirojnick
The_Liability,Talulah Riley|Peter Mullan|Jack O'Connell (actor)|Tim Roth
The_Liar_(1961_film),NOT_FOUND
The_Liberation_of_L.B._Jones,Lola Falana|Roscoe Lee Browne|Lee J. Cobb|Eve McVeagh|Anthony Zerbe|Lee Majors
The_Liberation_of_Skopje_(1981_film),NOT_FOUND
The_Liberation_of_Skopje_(2016_film),NOT_FOUND
The_Liberator_(film),Édgar Ramírez
The_Libertine_(1969_film),Jean-Louis Trintignant|Gigi Proietti|Catherine Spaak
The_Libertine_(2000_film),Vincent Pérez|Michel Serrault|Françoise Lépine|Fanny Ardant|Josiane Balasko|Audrey Tautou|Arielle Dombasle
The_Libertine_(2004_film),John Malkovich|Rosamund Pike|Samantha Morton|Johnny Depp
The_Librarians_(film),Erika Eleniak|Christopher Atkins|Andrew Divoff
The_Lickerish_Quartet,NOT_FOUND
The_Lie_(1912_film),Lottie Briscoe|King Baggot
The_Lie_(1914_film),"Murdock MacQuarrie|Pauline Bush (actress)|Lon Chaney, Sr."
The_Lie_(1918_film),Elsie Ferguson
The_Lie_(2011_film),Jess Weixler|Joshua Leonard|Mark Webber (actor)
The_Lieutenant_Wore_Skirts,Tom Ewell|Sheree North|Rita Moreno
The_Life_&_Adventures_of_Santa_Claus_(2000_film),NOT_FOUND
The_Life_(2002_film),Nicole Leach|Mary Alice|Alton White
The_Life_(2004_film),Bruce Greenwood|Ian Tracey
The_Life_(2012_Film),Vampino
The_Life_Aquatic_with_Steve_Zissou,NOT_FOUND
The_Life_Before_Her_Eyes,Evan Rachel Wood|Eva Amurri|Brett Cullen|Uma Thurman
The_Life_and_Death_of_John_Gotti,Victor Gojcaj|John Travolta|Spencer Lofranco|Stacy Keach|Pruitt Taylor Vince|Kelly Preston
The_Life_and_Death_of_Peter_Sellers,Peter Vaughan|Geoffrey Rush|Charlize Theron|John Lithgow|Stanley Tucci|Stephen Fry|Miriam Margolyes|Emily Watson|Sonia Aquino
The_Life_and_Death_of_a_Porno_Gang,NOT_FOUND
The_Life_and_Times_of_Hank_Greenberg,Reeve Robert Brenner|Walter Matthau|Alan M. Dershowitz
The_Life_and_Times_of_Judge_Roy_Bean,Victoria Principal|Paul Newman|Anthony Perkins|Jacqueline Bisset
The_Life_and_Times_of_Rosie_the_Riveter,Margaret Wright (US socialist)
The_Life_of_Buddha,NOT_FOUND
The_Life_of_David_Gale,Kevin Spacey|Laura Linney|Kate Winslet
The_Life_of_Emile_Zola,Gloria Holden|Joseph Schildkraut|Gale Sondergaard|Paul Muni
The_Life_of_Fish,Santiago Cabrera
The_Life_of_Jimmy_Dolan,Loretta Young|Douglas Fairbanks Jr.
The_Life_of_Oharu,Ichirō Sugai|Kinuyo Tanaka|Takashi Shimura|Toshiro Mifune
The_Life_of_Reilly,Charles Nelson Reilly
The_Life_of_Riley_(film),Charles Murray (American actor)
The_Life_of_Vergie_Winters,John Boles (actor)|Ann Harding|Ben Alexander (actor)
The_Life_of_the_Party_(1930_film),Winnie Lightner
The_Life_of_the_Party_(1934_film),Jerry Verno|Betty Astell
The_Life_of_the_Party_(1937_film),NOT_FOUND
The_Lifeguard,Kristen Bell|David Lambert (actor)
The_Lifestyle,NOT_FOUND
The_Light_Between_Oceans_(film),Rachel Weisz|Michael Fassbender|Bryan Brown|Alicia Vikander|Jack Thompson (actor)
The_Light_Shines_Only_There,Chizuru Ikewaki|Go Ayano|Masaki Suda
The_Light_Touch,George Sanders|Stewart Granger|Pier Angeli
The_Light_at_the_Edge_of_the_World,Samantha Eggar|Renato Salvatori|Jean-Claude Drouot|Fernando Rey|Massimo Ranieri|Kirk Douglas|Víctor Israel|Yul Brynner
The_Lighthorsemen_(film),Anthony Andrews|John Walton (actor)|Peter Phelps|Gary Sweet|Bill Kerr|Tony Bonner|Jon Blake (actor)|Sigrid Thornton
The_Lightkeepers,Mamie Gummer|Julie Harris (American actress)|Richard Dreyfuss|Bruce Dern|Blythe Danner|Tom Wisdom
The_Lika_Cinema,Kresimir Mikic
The_Limehouse_Golem,Wayne Harrison|Olivia Cooke|Bill Nighy|Douglas Booth
The_Limey,Barry Newman|Lesley Ann Warren|Luis Guzmán|Peter Fonda|Terence Stamp
The_Limits_of_Control,Gael García Bernal|Hiam Abbass|Isaach de Bankolé|Bill Murray|Paz de la Huerta|Tilda Swinton
The_Limping_Man_(1936_film),Hugh Wakefield|Judy Kelly|Patricia Hilliard (actress)|Francis L. Sullivan
The_Limping_Man_(1953_film),Moira Lister|Lloyd Bridges|Alan Wheatley|Leslie Phillips
The_Lincoln_Lawyer_(film),Bryan Cranston|Frances Fisher|Matthew McConaughey|Marisa Tomei|Ryan Phillippe|Trace Adkins|John Leguizamo|Bob Gunton|Josh Lucas|William H. Macy|Michael Peña
The_Line_King:_The_Al_Hirschfeld_Story,NOT_FOUND
The_Lineup_(film),Robert Keith (actor)|Eli Wallach
The_Linguini_Incident,Marlee Matlin|David Bowie|Eszter Balint|Buck Henry|Rosanna Arquette|Viveca Lindfors
The_Linguists,K. David Harrison|Gregory Anderson (linguist)
The_Lion_(film),Capucine|Trevor Howard|William Holden
The_Lion_Has_Wings,Merle Oberon|Ralph Richardson|June Duprez
The_Lion_King,NOT_FOUND
The_Lion_and_the_Horse,Ray Teal|Steve Cochran
The_Lion_in_Winter_(1968_film),Peter O'Toole|John Castle|Anthony Hopkins|Nigel Terry|Timothy Dalton|Katharine Hepburn
The_Lion_of_Thebes,NOT_FOUND
The_Liquidator_(1965_film),Jill St. John|Rod Taylor|Trevor Howard|John Le Mesurier|Akim Tamiroff
The_List_(2007_film),Hilarie Burton|Will Patton|Chuck Carrington|Malcolm McDowell
The_List_(2012_film),NOT_FOUND
The_List_of_Adrian_Messenger,George C Scott|Clive Brook|John Merivale|Kirk Douglas|Dana Wynter
The_Little_Bear_Movie,Elizabeth Hanna|Tracy Ryan (actress)|Kristin Fairlie|Andrew Sabiston|Janet-Laine Green|Dan Hennessey
The_Little_Colonel,Lionel Barrymore|Hattie McDaniel|Evelyn Venable|Shirley Temple|Bill Robinson|John Davis Lodge
The_Little_Colonel_(1960_film),Joselito (singer)|María Mahor|Carlos Larrañaga
The_Little_Darling,Mack Sennett|Mary Pickford
The_Little_Death_(2014_film),Damon Herriman|Bojana Novakovic
The_Little_Death_(film),NOT_FOUND
The_Little_Drummer_Girl_(film),Yorgo Voyagis|Klaus Kinski|Diane Keaton
The_Little_Fox,Gyula Szabó
The_Little_Foxes_(film),Herbert Marshall|Bette Davis|Teresa Wright
The_Little_Giant_(film),NOT_FOUND
The_Little_Girl_Who_Lives_Down_the_Lane,Martin Sheen|Alexis Smith|Mort Shuman|Jodie Foster|Scott Jacoby
The_Little_Hours,Molly Shannon|John C. Reilly|Aubrey Plaza|Kate Micucci|Dave Franco|Alison Brie
The_Little_House_(film),Satoshi Tsumabuki|Haru Kuroki|Chieko Baisho|Takako Matsu|Hidetaka Yoshioka
The_Little_Hut,David Niven|Ava Gardner|Stewart Granger
The_Little_Kidnappers_(1990_film),Charlton Heston|Bruce Greenwood|Patricia Gage
The_Little_Match_Girl_(1953_film),NOT_FOUND
The_Little_Match_Seller,NOT_FOUND
The_Little_Matchgirl_(2006_film),NOT_FOUND
The_Little_Mermaid_(1968_film),NOT_FOUND
The_Little_Mermaid_(1976_Czech_film),Libuše Šafránková|Radovan Lukavský|Petr Svojtka
The_Little_Mermaid_(1989_film),René Auberjonois|Ben Wright (actor)|Edie McClurg|Christopher Daniel Barnes|Buddy Hackett|Will Ryan|Jodi Benson|Samuel E. Wright|Kenneth Mars|Paddi Edwards|Pat Carroll (actress)
The_Little_Mermaid_(1992_film),NOT_FOUND
The_Little_Minister_(1915_film),Henry Vibart|Joan Ritz|Gregory Scott
The_Little_Minister_(1921_film),Betty Compson
The_Little_Minister_(1922_film),NOT_FOUND
The_Little_Minister_(1934_film),Katharine Hepburn
The_Little_Prince_(1974_film),Gene Wilder|Donna McKechnie|Bob Fosse|Richard Kiley|Victor Spinetti|Joss Ackland
The_Little_Prince_(2015_film),Jeff Bridges|Paul Giamatti|Mackenzie Foy|Paul Rudd|Marion Cotillard|Albert Brooks|Benicio del Toro|Rachel McAdams|James Franco|Ricky Gervais|Bud Cort
The_Little_Princess_(1917_film),Theodore Roberts|Norman Kerry|Mary Pickford|ZaSu Pitts
The_Little_Princess_(1939_film),Arthur Treacher|Ian Hunter (actor)|Richard Greene|Shirley Temple|Cesar Romero|Anita Louise
The_Little_Rascals_(film),NOT_FOUND
The_Little_Rascals_Save_the_Day,Valerie Azlynn|Greg Germann|Jet Jurgensmeyer|Lex Medlin|Jenna Ortega|Doris Roberts
The_Little_Shop_of_Horrors,Jonathan Haze|Mel Welles|Jackie Joseph
The_Little_Soldier,Michel Subor|Anna Karina
The_Little_Theatre_of_Jean_Renoir,NOT_FOUND
The_Little_Thief,Didier Bezace|Charlotte Gainsbourg|Simon de La Brosse
The_Little_Traitor,Theodore Bikel|Alfred Molina|Rami Heuberger
The_Little_Vampire_(film),Jim Carter (actor)|Richard E. Grant|Alice Krige|Jonathan Lipnicki|Rollo Weeks
The_Littlest_Outlaw,Pedro Armendáriz|Joseph Calleia
The_Littlest_Rebel,John Boles (actor)|Karen Morley|Jack Holt (actor)|Shirley Temple|Bill Robinson
The_Lives_of_Others,Martina Gedeck|Ulrich Mühe|Ulrich Tukur|Sebastian Koch
The_Lives_of_a_Bengal_Lancer_(film),Richard Cromwell (actor)|Franchot Tone|Gary Cooper|Guy Standing
The_Living,Chris Mulkey|Joelle Carter|Fran Kranz|Jocelin Donahue|Kenny Wormald
The_Living_Daylights,Jeroen Krabbé|Joe Don Baker|Timothy Dalton|Art Malik|Maryam d'Abo
The_Living_Daylights_(video_game),NOT_FOUND
The_Living_Desert,NOT_FOUND
The_Living_End_(film),Mike Dytri|Craig Gilmore
The_Living_Ghost,NOT_FOUND
The_Living_Idol,Steve Forrest (actor)|James Robertson Justice|Eduardo Noriega (Mexican actor)|Liliane Montevecchi|Sara Garcia
The_Living_Sea,NOT_FOUND
The_Living_Skeleton,Nobuo Kaneko|Masumi Okada|Kikko Matsuoka|Kō Nishimura
The_Living_Wake,Jesse Eisenberg|Jim Gaffigan
The_Living_and_the_Dead_(2006_film),Roger Lloyd-Pack|Leo Bill|Kate Fahy
The_Living_and_the_Dead_(2007_film),Velibor Topić|Filip Šovagović
The_Lizzie_McGuire_Movie,NOT_FOUND
The_Lobster,Colin Farrell|Ariane Labed|Ben Whishaw|Rachel Weisz|Léa Seydoux|John C. Reilly|Ashley Jensen|Jessica Barden|Olivia Colman|Angeliki Papoulia|Michael Smiley
The_Locals,Paul Glover|Dwayne Cameron|Kate Elliott (actress)
The_Locked_Door,"Barbara Stanwyck|William ""Stage"" Boyd|Betty Bronson|Rod LaRocque"
The_Locket,Gene Raymond|Brian Aherne|Laraine Day|Robert Mitchum
The_Locket_(1970_film),Carmen Sevilla|Arturo Fernández Rodríguez|Manolo Gómez Bur
The_Locket_(2002_film),Chad Willett|Vanessa Redgrave|Marguerite Moreau
The_Locusts_(film),Paul Rudd|Kate Capshaw|Vince Vaughn|Jeremy Davies|Ashley Judd
The_Lodger:_A_Story_of_the_London_Fog,Malcolm Keen|Ivor Novello|Arthur Chesney|June Tripp|Marie Ault
The_Lodger_(1932_film),Ivor Novello|Elizabeth Allan
The_Lodger_(1944_film),Merle Oberon|Laird Cregar|George Sanders
The_Lodger_(2009_film),Rachael Leigh Cook|Hope Davis|Simon Baker|Alfred Molina
The_Loft_(film),Rachael Taylor|James Marsden|Isabel Lucas|Karl Urban|Rhona Mitra|Eric Stonestreet|Wentworth Miller|Matthias Schoenaerts
The_Lone_Hand_(1919_film),Hoot Gibson
The_Lone_Hand_(1922_film),Hoot Gibson
The_Lone_Hand_(1953_film),Joel McCrea|Alex Nicol|Barbara Hale
The_Lone_Ranger_(1956_film),Beverly Washburn|Jay Silverheels|Clayton Moore
The_Lone_Ranger_(2013_film),NOT_FOUND
The_Lone_Ranger_(serial),Stanley Andrews|Bruce Bennett|Lee Powell (actor)|Lane Chandler|George Cleveland|Lynne Roberts|William Farnum|Chief Thundercloud|Hal Taliaferro
The_Lone_Ranger_and_the_Lost_City_of_Gold,Jay Silverheels|Clayton Moore
The_Lone_Wolf_Keeps_a_Date,Warren William|Bruce Bennett|Frances Robinson (actress)
The_Lone_Wolf_Meets_a_Lady,Eric Blore|Warren William|Jean Muir (actress)
The_Lone_Wolf_Returns,NOT_FOUND
The_Lone_Wolf_Spy_Hunt,Virginia Weidler|Tom Dugan|Warren William|Rita Hayworth|Ida Lupino|Ralph Morgan
The_Lone_Wolf_and_His_Lady,Ron Randell
The_Lone_Wolf_in_London,Eric Blore|Evelyn Ankers|Nancy Saunders|Gerald Mohr
The_Lone_Wolf_in_Paris,NOT_FOUND
The_Lonedale_Operator,Verner Clarges|Blanche Sweet
The_Loneliest_Planet,Hani Furstenberg|Gael Garcia Bernal
The_Loneliness_of_the_Long_Distance_Runner_(film),Tom Courtenay|Michael Redgrave|Alec McCowen|James Bolam|John Thaw|Ray Austin (director)
The_Lonely_Guy,Charles Grodin|Robyn Douglass|Steve Martin|Judith Ivey|Steve Lawrence
The_Lonely_Lady,Pia Zadora
The_Lonely_Man,"Robert Middleton|Claude Akins|Jack Palance|Elisha Cook, Jr.|Anthony Perkins|Neville Brand|Lee Van Cleef"
The_Lonely_Passion_of_Judith_Hearne,Bob Hoskins|Maggie Smith|Wendy Hiller
The_Lonely_Villa,NOT_FOUND
The_Lonely_Voice_of_Man,NOT_FOUND
The_Loners_(1972_film),Dean Stockwell|Scott Brady|Gloria Grahame
The_Loners_(2009_film),Anton Ostrovsky
"The_Long,_Hot_Summer",Orson Welles|Paul Newman|Anthony Franciosa|Joanne Woodward
"The_Long,_Long_Trailer",Marjorie Main|Keenan Wynn|Desi Arnaz|Lucille Ball
The_Long_Absence,Alida Valli|Georges Wilson|Charles Blavette
The_Long_Dark_Hall,Lilli Palmer|Rex Harrison
The_Long_Day's_Dying,Alan Dobie|Tony Beckley|David Hemmings|Tom Bell (actor)
The_Long_Day_Closes_(film),Marjorie Yates
The_Long_Excuse,Masahiro Motoki|Haru Kuroki|Eri Fukatsu|Sosuke Ikematsu
The_Long_Good_Friday,Bob Hoskins|Helen Mirren
The_Long_Goodbye_(film),Nina van Pallandt|Sterling Hayden|Elliott Gould
The_Long_Gray_Line,Tyrone Power|Maureen O'Hara
The_Long_Hair_of_Death,Barbara Steele|Halina Zalewska|George Ardisson
The_Long_Haul_(1957_film),Patrick Allen|Victor Mature|Diana Dors
The_Long_Hot_Summer_(1985_film),Don Johnson|Cybill Shepherd|William Russ|Judith Ivey|Jason Robards
The_Long_Kiss_Goodnight,Tom Amandes|Yvonne Zima|Alan North|Brian Cox (actor)|David Morse (actor)|Melina Kanakaredes|Geena Davis|G.D. Spradlin|Patrick Malahide|Samuel L. Jackson|Craig Bierko
The_Long_Memory,John Mills|Geoffrey Keen|John McCallum (actor)|Elizabeth Sellars
The_Long_Night_(1947_film),Henry Fonda|Ann Dvorak|Vincent Price|Barbara Bel Geddes
The_Long_Night_of_Francisco_Sanctis,NOT_FOUND
The_Long_Riders,Christopher Guest|James Keach|Stacy Keach|Keith Carradine|Dennis Quaid|Savannah Smith Boucher|Randy Quaid|Nicholas Guest|David Carradine|Robert Carradine
The_Long_Ships_(film),Richard Widmark|Sidney Poitier|Russ Tamblyn
The_Long_Voyage_Home,John Wayne|Thomas Mitchell (actor)|Ian Hunter (actor)
The_Long_Walk_Home,Ving Rhames|Dylan Baker|Whoopi Goldberg|Sissy Spacek|Dwight Schultz
The_Long_Way_Home_(1985_film),Richard Moir|Joanne Samuel|Peter Kowitz
The_Long_Way_Home_(1997_film),NOT_FOUND
The_Long_Way_Home_(2013_film),Serdar Orçin|Uğur Polat
The_Long_Way_Home_(2015_film),Sol Kyung-gu|Yeo Jin-goo
The_Longest_Day_(film),NOT_FOUND
The_Longest_Nite,Sean Lau|Tony Leung Chiu-wai
The_Longest_Ride_(film),Lolita Davidovich|Melissa Benoist|Gloria Reuben|Jack Huston|Britt Robertson|Oona Chaplin|Alan Alda|Scott Eastwood
The_Longest_Week,NOT_FOUND
The_Longest_Yard_(1974_film),Eddie Albert|Ed Lauter|Burt Reynolds|Michael Conrad
The_Longest_Yard_(2005_film),Chris Rock|Cloris Leachman|Tracy Morgan|Burt Reynolds|William Fichtner|Adam Sandler|David Patrick Kelly|D12|Nelly|James Cromwell
The_Longshots,Jill Marie Jones|Ice Cube|Dash Mihok|Keke Palmer|Tasha Smith|Debby Ryan
The_Look_of_Love_(film),Steve Coogan|Imogen Poots|Tamsin Egerton|Anna Friel
The_Look_of_Silence,NOT_FOUND
The_Lookalike,Melissa Gilbert|Diane Ladd
The_Lookalike_(2014_film),Jerry O'Connell|Gillian Jacobs|Luis Guzmán|John Corbett|Scottie Thompson|Gina Gershon|Justin Long
The_Lookout_(1990_film),Moshe Ivgy|Keren Mor
The_Lookout_(2007_film),Jeff Daniels|Bruce McGill|Isla Fisher|Joseph Gordon-Levitt|Matthew Goode
The_Lookout_(2012_film),Daniel Auteuil|Violante Placido|Luca Argentero
The_Lorax_(film),Betty White|Ed Helms|Taylor Swift|Jenny Slate|Danny DeVito|Zac Efron|Rob Riggle
The_Lord_of_the_Rings_(1978_film),Michael Graham Cox|William Squire|Simon Chandler|Christopher Guard|Anthony Daniels|Dominic Guard|John Hurt|David Buck
The_Lord_of_the_Rings_(film_series),Bernard Hill|Ian McKellen|Dominic Monaghan|Liv Tyler|Miranda Otto|Sean Bean|John Noble|Christopher Lee|Karl Urban|Viggo Mortensen|Elijah Wood|Cate Blanchett|Ian Holm|John Rhys-Davies|Andy Serkis|Billy Boyd (actor)|Sean Astin|Hugo Weaving|Brad Dourif|David Wenham|Orlando Bloom
The_Lords_of_Discipline_(film),David Keith|Robert Prosky|G. D. Spradlin
The_Lords_of_Flatbush,Henry Winkler|Sylvester Stallone|Perry King
The_Losers_(film),NOT_FOUND
The_Loss_of_Sexual_Innocence,Julian Sands
The_Lost_(2006_film),Marc Senter|Alex Frost|Michael Bowen (actor)|Shay Astar
The_Lost_Arcade,NOT_FOUND
The_Lost_Battalion_(2001_film),Rick Schroder|Michael Brandon
The_Lost_Bladesman,Sun Li (actress)|Jiang Wen|Donnie Yen
The_Lost_Boys_(TV_series),Tim Pigott-Smith|Ian Holm|Ann Bell|Anna Cropper|Maureen O'Brien
The_Lost_Chord_(1911_film),NOT_FOUND
The_Lost_City_(1935_serial),"Josef Swickard|William ""Stage"" Boyd|Kane Richmond|Claudia Dell"
The_Lost_City_(1950_film),Martha Roth
The_Lost_City_(1955_film),Cosetta Greco|Fausto Tozzi|María Dolores Pradera
The_Lost_City_(2005_film),Inés Sastre|Tomás Milián|Andy García|Dustin Hoffman|Bill Murray
The_Lost_City_of_Z_(film),Robert Pattinson|Sienna Miller|Charlie Hunnam|Tom Holland (actor)
The_Lost_Continent_(1968_film),Eric Porter|Tony Beckley|Suzanna Leigh|Hildegard Knef
The_Lost_Empire_(1984_film),Angela Aames|Angus Scrimm|Robert Tessier|Raven De La Croix
The_Lost_Gods_of_Easter_Island,NOT_FOUND
The_Lost_Letter,Mikhail Yanshin|Boris Livanov|Sergei Martinson
The_Lost_Man,Sidney Poitier|Joanna Shimkus
The_Lost_Medallion:_The_Adventures_of_Billy_Stone,James Hong|Alex Kendrick|Mark Dacascos|Billy Unger|Sammi Hanratty
The_Lost_Missile,Robert Loggia
The_Lost_Moment,Robert Cummings|Susan Hayward
The_Lost_Patrol_(1934_film),Victor McLaglen|Boris Karloff
The_Lost_Skeleton_of_Cadavra,Andrew Parks|Fay Masterson|Larry Blamire|Brian Howe (actor)
The_Lost_Son_(film),Daniel Auteuil|Katrin Cartlidge|Ciarán Hinds
The_Lost_Squadron,Robert Armstrong (actor)|Joel McCrea|Richard Dix (actor)|Mary Astor
The_Lost_Tribe_(1949_film),Johnny Weissmuller
The_Lost_Tribe_(2010_film),Emily Baldoni|Hadley Fraser|Nick Mennell|Brianna Brown|Lance Henriksen|Maxine Bahns
The_Lost_Valentine,Jennifer Love Hewitt|Betty White|Sean Faris
The_Lost_Weekend_(film),Jane Wyman|Ray Milland
The_Lost_World:_Jurassic_Park,Pete Postlethwaite|Jeff Goldblum|Arliss Howard|Vince Vaughn|Vanessa Lee Chester|Julianne Moore
The_Lost_World_(1925_film),Wallace Beery|Lewis Stone|Bessie Love|Lloyd Hughes
The_Lost_World_(1960_film),Jill St. John|Michael Rennie|Claude Rains|David Hedison|Fernando Lamas
The_Lost_World_(1992_film),Tamara Gorski|Eric McCormack|David Warner (actor)|Charles David|John Rhys-Davies
The_Lost_World_(1998_film),Patrick Bergin|Jayne Heitmeyer|Michael Sinelnikoff
The_Lost_World_(2001_film),Bob Hoskins|Tom Ward|Elaine Cassidy|Matthew Rhys|Peter Falk|James Fox
The_Lost_World_of_Communism,NOT_FOUND
The_Lottery_(1989_film),Bette Midler
The_Lottery_(2010_film),NOT_FOUND
The_Love_Bug,Michele Lee|Buddy Hackett|Dean Jones (actor)|David Tomlinson
The_Love_Bug_(1925_film),NOT_FOUND
The_Love_Eterne,Betty Loh Ti|Ivy Ling Po
The_Love_God%3F,Don Knotts|Anne Francis
The_Love_Guru,Mike Myers|John Oliver (entertainer)|Jessica Alba|Omid Djalili|Meagan Good|Romany Malco|Ben Kingsley|Justin Timberlake|Daniel Tosh|Verne Troyer
The_Love_Letter_(1999_film),Ellen DeGeneres|Kate Capshaw|Tom Selleck|Blythe Danner|Tom Everett Scott
The_Love_Light,Mary Pickford
The_Love_Machine_(film),John Phillip Law|Jackie Cooper|Dyan Cannon|Robert Ryan|David Hemmings
The_Love_Nest_(1923_film),Joe Roberts|Buster Keaton|Virginia Fox
The_Love_Nest_(1933_film),Gus McNaughton|Camilla Horn|Nancy Burne|Gene Gerrard
The_Love_Parade,Maurice Chevalier|Lillian Roth|Jeanette MacDonald
The_Love_Punch,Emma Thompson|Timothy Spall|Louise Bourgoin|Pierce Brosnan|Celia Imrie|Laurent Lafitte
The_Love_Trap,Hans Wassmann|Maria Reisenhofer
The_Love_Witch,Jeffrey Vincent Parise
The_Love_of_Jeanne_Ney,Édith Jéhanne
The_Loved_One_(film),Robert Morse|Liberace|Anjanette Comer|John Gielgud|Rod Steiger
The_Loved_Ones_(film),John Brumpton|Robin McLeavy|Xavier Samuel
The_Loveless,Willem Dafoe|Robert Gordon (musician)
The_Lovely_Bones_(film),Rachel Weisz|Mark Wahlberg|Stanley Tucci|Saoirse Ronan|Michael Imperioli|Susan Sarandon
The_Lover_(film),Tony Leung Ka-fai|Lisa Faulkner|Jane March|Melvil Poupaud
The_Lovers_(1946_film),Gino Bechi
The_Lovers_(1951_film),David Silva (actor)|Emilia Guiú|Luis Aldás
The_Lovers_(1958_film),NOT_FOUND
The_Lovers_(1994_film),Elvis Tsui|Nicky Wu|Charlie Yeung|Carrie Ng
The_Lovers_(2013_film),Abhay Deol|Tamsin Egerton|Alice Englert|Bipasha Basu|Josh Hartnett
The_Lovers_(2017_film),Tracy Letts|Debra Winger
The_Loves_and_Times_of_Scaramouche,Michael Sarrazin
The_Loves_of_Carmen_(1927_film),Don Alvarado|Dolores del Río
The_Loves_of_Carmen_(1948_film),Rita Hayworth|Glenn Ford
The_Loves_of_Hercules,Jayne Mansfield|Mickey Hargitay
The_Loves_of_Pharaoh,Emil Jannings|Harry Liedtke|Friedrich Kühne|Albert Bassermann|Paul Wegener|Paul Biensfeldt
The_Low_Life,Renée Zellweger|Kyra Sedgwick|Rory Cochrane|J.T. Walsh|Ron Livingston|Sean Astin
The_Lower_Depths_(1936_film),Louis Jouvet|Jean Gabin|Suzy Prim
